card_id,target
C_ID_0e2fcde44f,-0.42567056
C_ID_05c88a5cf1,-0.42567056
C_ID_3a6726fd9d,-0.40217912
C_ID_08615bc8d3,-0.17930812
C_ID_613d6f2f51,-0.36365727
C_ID_92b5b438df,-0.42567056
C_ID_b3b670a52a,-0.3970709
C_ID_3ea84aae95,-0.42567056
C_ID_8f0b3698b0,-0.31110013
C_ID_da045c123d,-0.42567056
C_ID_0e097c66e8,-0.2744139
C_ID_a5fb6c1e1c,-0.34336615
C_ID_50294c03bd,-0.39445278
C_ID_36265e0bf5,-0.35831413
C_ID_4844d64e2c,-0.37564525
C_ID_75795458f1,-0.42567056
C_ID_d3a90eae94,-0.2934708
C_ID_ae00c43eff,-0.3886068
C_ID_168325ff2b,-0.42567056
C_ID_a5c1523443,-0.36645988
C_ID_5cabf96d6a,-0.32756555
C_ID_f604fa3099,-0.31757185
C_ID_ad339f047f,-0.3097989
C_ID_db9c9522b5,-0.42567056
C_ID_3f84a9d3cd,-0.39011776
C_ID_6eb85e43b8,-0.34348005
C_ID_46bceeef3c,-0.4218628
C_ID_5000dacf76,-0.4042469
C_ID_37983c0330,-0.29521245
C_ID_10e497906a,-0.4081022
C_ID_4556457b6f,-0.31236646
C_ID_48b9162129,-0.37220135
C_ID_102c0f9d78,-0.36004478
C_ID_4790712a13,-0.31668872
C_ID_6cd58910cb,-0.3667376
C_ID_583620599a,-0.42567056
C_ID_9a553dc489,-0.42567056
C_ID_5c78dc5765,-0.3723058
C_ID_aa1d21431d,-0.33489636
C_ID_f66a3582e2,-0.26277733
C_ID_8031bed740,-0.3777184
C_ID_6b98f1a404,-0.27552447
C_ID_4e4f6d429a,-0.42567056
C_ID_05d39f048f,-0.30599123
C_ID_d59e920df2,-0.39771482
C_ID_b7fc134e82,-0.24794161
C_ID_4f90b43d57,-0.32299045
C_ID_cd40a24ee7,-0.1848371
C_ID_2af5166e86,-0.3644165
C_ID_5e440736da,-0.40008128
C_ID_fba46c52ee,-0.24454048
C_ID_3e931f977a,-0.42567056
C_ID_8fb0f3041c,-0.36213052
C_ID_0096945c30,-0.41201058
C_ID_4710e4697b,-0.29909655
C_ID_227366b6b7,-0.42567056
C_ID_6fa0830c5e,-0.42553592
C_ID_c0bbc31664,-0.42567056
C_ID_a79e7acaf9,-0.32575685
C_ID_23a27eafab,-0.31799653
C_ID_d8d045293c,-0.39252383
C_ID_e955f0f86f,-0.29216093
C_ID_9eccb4a9e1,-0.30700618
C_ID_cb2b6b4da2,-0.20238918
C_ID_1a7e7a846a,-0.42567056
C_ID_2b027ca89e,-0.40585244
C_ID_30d74ef688,-0.38571182
C_ID_4a0c303750,-0.25828418
C_ID_88098d06a0,-0.25319064
C_ID_7f3c1e563b,-0.42567056
C_ID_24e0728de3,-0.42567056
C_ID_263a91374c,-0.38292673
C_ID_d8f5d1aa51,-0.28472453
C_ID_8e29851059,-0.40302163
C_ID_b26b3adc34,-0.38348258
C_ID_58af004ad0,-0.38980785
C_ID_0bf89e399e,-0.40404025
C_ID_c8562c0ede,-0.37216997
C_ID_c1e47d741e,-0.39239186
C_ID_ab5b6fc34e,-0.2499889
C_ID_fe2a23c8e5,-0.37671116
C_ID_310d4b7ca1,-0.3388703
C_ID_45ad15923d,-0.31378806
C_ID_ecce642b07,-0.38744643
C_ID_d50515078b,-0.38926107
C_ID_59503ef172,-0.38587004
C_ID_981e5b503f,-0.42567056
C_ID_862bb20113,-0.40111464
C_ID_84f26e8d27,-0.3543651
C_ID_529b357f00,-0.42293596
C_ID_4929c81ea7,-0.33648157
C_ID_267467061a,-0.42567056
C_ID_e8f7c310ae,-0.23489009
C_ID_933fa0146c,-0.42567056
C_ID_a215a9fd12,-0.42567056
C_ID_7a2cc9b7ea,-0.42567056
C_ID_4e3919add6,-0.4067204
C_ID_cc2125f284,-0.40501368
C_ID_71348a7c63,-0.26501602
C_ID_a7aaaffd8b,-0.42567056
C_ID_7943a8089f,-0.35847998
C_ID_af10860a80,-0.42567056
C_ID_aded33b8e6,-0.34476006
C_ID_4576bd1da5,-0.36531696
C_ID_99368ef1a1,-0.31406042
C_ID_8c9df9a095,-0.40184143
C_ID_00df19823e,-0.30941722
C_ID_b4317fb4c3,-0.35371494
C_ID_1f5ff84990,-0.34054306
C_ID_edf9834748,-0.2676802
C_ID_c8a06c3a64,-0.42567056
C_ID_ff86a33671,-0.42567056
C_ID_c3af49bc69,-0.24158242
C_ID_6156f6e9e0,-0.3033396
C_ID_c989f19cdd,-0.39247686
C_ID_011d7fa8b7,-0.3848458
C_ID_c703623898,-0.3819154
C_ID_1c469fccf7,-0.42567056
C_ID_741f168a7d,-0.34448758
C_ID_b9d7ef4cbe,-0.42567056
C_ID_c43557a71e,-0.27917683
C_ID_e463ec6dd0,-0.2961669
C_ID_bc9c58de60,-0.3406996
C_ID_0e526d684f,-0.26740843
C_ID_059ca729bc,-0.2943799
C_ID_8733d5db03,-0.37734294
C_ID_ccb0b270dd,-0.3815189
C_ID_e33dbe6801,-0.3548378
C_ID_5c74713dc0,-0.389205
C_ID_51fedc7d8c,-0.34213698
C_ID_949aaf2997,-0.23650564
C_ID_ce0f0840ee,-0.33060685
C_ID_7525efb6ac,-0.35787567
C_ID_9d93301c3c,-0.40890563
C_ID_c8aa31ef45,-0.32196712
C_ID_1cf15b95e3,-0.3680467
C_ID_d439b8a763,-0.24347152
C_ID_d61f2d54eb,-0.36391705
C_ID_f0ddea66aa,-0.38594157
C_ID_41b5319290,-0.39682093
C_ID_a3f7ac78a9,-0.31218705
C_ID_bd2f3caed4,-0.38575655
C_ID_6063994e6d,-0.3824019
C_ID_0826ffa583,-0.36587077
C_ID_f90580efbb,-0.3911301
C_ID_4cc6c743c7,-0.42567056
C_ID_a954725681,-0.33367473
C_ID_fbca86deb1,-0.42567056
C_ID_536e98374d,-0.34068954
C_ID_70f8fa539a,-0.42567056
C_ID_9652acd47c,-0.33541107
C_ID_79ec47725f,-0.34950095
C_ID_f3dc374014,-0.42567056
C_ID_f5e4c0f003,-0.3768066
C_ID_d7e7ada77b,-0.35993677
C_ID_9eff8dff35,-0.3946267
C_ID_d239a3d946,-0.39030427
C_ID_9b44438961,-0.31971735
C_ID_4f0de1af97,-0.42567056
C_ID_0fd367e607,-0.35214242
C_ID_ebc8affb2e,-0.27799517
C_ID_a3a0a43b46,-0.42567056
C_ID_348231876d,-0.42293596
C_ID_9b846d2fcb,-0.32611084
C_ID_64d36a3550,-0.3783814
C_ID_040e699c2b,-0.39565548
C_ID_7d8cd620d5,-0.42567056
C_ID_7ac3485990,-0.35699007
C_ID_b4403ff1b4,-0.2790542
C_ID_de03958748,-0.4122609
C_ID_99bc07fc41,-0.19152954
C_ID_e1d55f2c63,-0.42293596
C_ID_959caaefdb,-0.41020218
C_ID_66837f7c77,-0.2168224
C_ID_d54387dbb9,-0.40318412
C_ID_3e49dd9996,-0.40802073
C_ID_b24b4488fa,-0.340694
C_ID_04ada476b1,-0.42567056
C_ID_fd0fb07a91,-0.42567056
C_ID_37bc5cc756,-0.25931823
C_ID_5c35d800cf,-0.4002137
C_ID_e41511529e,-0.2431705
C_ID_a720a74adc,-0.39361322
C_ID_157402b14c,-0.394875
C_ID_c1f2b7f0c5,-0.33071
C_ID_bc2d95f277,-0.30144495
C_ID_f1591daf71,-0.32516828
C_ID_9f62ca833c,-0.39565548
C_ID_155d77a332,-0.25378788
C_ID_20500c319e,-0.3875122
C_ID_0d8cfbc3c6,-0.36183172
C_ID_6acf4e4496,-0.39208597
C_ID_32da2c79b4,-0.33709762
C_ID_1759cba2db,-0.38151827
C_ID_173c6989db,-0.38021612
C_ID_3bbd22ba77,-0.37634435
C_ID_c43696305b,-0.40189052
C_ID_afa553a414,-0.3957805
C_ID_ff8ffc04f6,-0.32907322
C_ID_5e1a80535d,-0.39481288
C_ID_02bf194fa5,-0.39498627
C_ID_18e2bf84e4,-0.42567056
C_ID_bdd74ec578,-0.42567056
C_ID_acdb85410c,-0.3926171
C_ID_76d7f00751,-0.3680553
C_ID_d58a4501e3,-0.34542465
C_ID_b1ce3a15ce,-0.3592543
C_ID_86f786a3ca,-0.42567056
C_ID_650c6bca93,-0.38694122
C_ID_62acb4d62b,-0.39650428
C_ID_9d654b349e,-0.38409877
C_ID_ed2a04a7e5,-0.41497204
C_ID_b4d96675cc,-0.40262192
C_ID_044ccc26a3,-0.20222664
C_ID_84194bac16,-0.2782849
C_ID_1867dc576d,-0.40984076
C_ID_bd9aa561a3,-0.3388024
C_ID_d9b47cd7d2,-0.29739293
C_ID_28621f92f7,-0.33714288
C_ID_26fbcb1f60,-0.29547018
C_ID_40f529c0af,-0.42567056
C_ID_425d63c4fe,-0.42567056
C_ID_a7e4af6233,-0.3104509
C_ID_4aac0ee902,-0.32263336
C_ID_71cdebf3f9,-0.30583552
C_ID_627f26b5cf,-0.4020531
C_ID_0032f64a93,-0.3689227
C_ID_047ccf85a9,-0.37809703
C_ID_d5b26fbd54,-0.39995763
C_ID_3907eaa4e6,-0.42567056
C_ID_bc8a49da49,-0.41505376
C_ID_a0a8522606,-0.31135076
C_ID_6b0e9c82c2,-0.28791478
C_ID_a762878b72,-0.30756578
C_ID_17a660e2fe,-0.42567056
C_ID_8135d1f19a,-0.35447752
C_ID_cb4c375e93,-0.35760534
C_ID_b7363b19b9,-0.42567056
C_ID_ac52bbe528,-0.35054696
C_ID_163e81a4a4,-0.37301746
C_ID_8ad56b1f6e,-0.32535893
C_ID_7aec16afde,-0.39790988
C_ID_e12d9fe263,-0.3983664
C_ID_8cb057788c,-0.42567056
C_ID_bb02548064,-0.24348703
C_ID_cc75b92647,-0.40216774
C_ID_84e4c6c6fc,-0.39170557
C_ID_877c1a8aae,-0.42567056
C_ID_686d105b14,-0.42567056
C_ID_a5b72e2f16,-0.22929935
C_ID_a6502fc8d9,-0.41046014
C_ID_28066383dc,-0.42567056
C_ID_0bf4db5938,-0.42567056
C_ID_4fc466bfd5,-0.28516358
C_ID_86fe6318e7,-0.42567056
C_ID_c2a5d222a4,-0.42567056
C_ID_5169d0ca91,-0.21030001
C_ID_929a4a1969,-0.37230295
C_ID_a20da7e9be,-0.3074242
C_ID_4fd17c9b59,-0.33513036
C_ID_cacc353e76,-0.033988327
C_ID_5b45d85080,-0.24318431
C_ID_1e97f01da8,-0.39262158
C_ID_d955c32d46,-0.36453113
C_ID_f1157638f2,-0.3818769
C_ID_2b587c0916,-0.42567056
C_ID_9c68fca3d1,-0.3740529
C_ID_7244e52c4e,-0.28081006
C_ID_c746da1f1d,-0.33662686
C_ID_264ec02f1d,-0.33526468
C_ID_8841791ef4,-0.42263958
C_ID_c2373a9ada,-0.40017384
C_ID_b2828294ef,-0.42567056
C_ID_33ea1ccd37,-0.2671929
C_ID_1dd30decd3,-0.3790378
C_ID_5e361c0f7c,-0.34188148
C_ID_4d521aacfa,-0.30465296
C_ID_33f3876f95,-0.2904661
C_ID_f4f573a35e,-0.28834385
C_ID_2e5caf27ef,-0.3524518
C_ID_32bdf69e84,-0.36577842
C_ID_50af54ad79,-0.4218628
C_ID_9948e6b4aa,-0.28271508
C_ID_c4a290ec93,-0.41596952
C_ID_01dc6f675a,-0.31236374
C_ID_a488cb12ed,-0.3595691
C_ID_c46b668212,-0.27003494
C_ID_001e0c63c7,-0.42567056
C_ID_5b952dc288,-0.38926202
C_ID_aa125c98de,-0.276388
C_ID_bde1b7d5dc,-0.35231608
C_ID_d1f321752d,-0.37603292
C_ID_696e03dedf,-0.3591581
C_ID_34e15ccff9,-0.42567056
C_ID_94cc230456,-0.39054847
C_ID_2046d37118,-0.42567056
C_ID_3de75d0bfc,-0.41596952
C_ID_7dacc00021,-0.33914483
C_ID_0cd89eec51,-0.40054667
C_ID_5dc922b97a,-0.3879833
C_ID_52c98812bc,-0.42567056
C_ID_168b5543a5,-0.40078363
C_ID_9191c7e686,-0.3832357
C_ID_64c46a5f89,-0.3858718
C_ID_9bebedc90a,-0.42567056
C_ID_1a6b285bc8,-0.36991966
C_ID_44006f1fae,-0.42567056
C_ID_9b798f5e55,-0.42242193
C_ID_5dfb54249c,-0.31584284
C_ID_1325c9c916,-0.25024164
C_ID_be194de7b9,-0.36761
C_ID_7236038aae,-0.4036321
C_ID_426e57ba0d,-0.34998405
C_ID_60aed1220f,-0.42567056
C_ID_0e75a89eee,-0.35915554
C_ID_4a716f2727,-0.34789348
C_ID_c5c70fe229,-0.33749884
C_ID_ab66d70559,-0.32178906
C_ID_01c93f8239,-0.37985954
C_ID_dbd94040a2,-0.2736433
C_ID_fa37d77019,-0.42293596
C_ID_daec0e5212,-0.3568002
C_ID_c6028fa065,-0.21708098
C_ID_d72b02cb4c,-0.41401768
C_ID_3989dee61f,-0.39397824
C_ID_133c4aa34b,-0.27462125
C_ID_e2c49f48f7,-0.42567056
C_ID_f56d5c5b3d,-0.31441882
C_ID_8d53e63ff0,-0.36166048
C_ID_1800f6f483,-0.39112788
C_ID_b4d7567da9,-0.31225383
C_ID_31ae4e8239,-0.2780497
C_ID_94d8a989d9,-0.340472
C_ID_944cd48ca1,-0.3618972
C_ID_56ab93c9d0,-0.4060903
C_ID_7ae3ad6230,-0.2767305
C_ID_1160ecfe63,-0.31939316
C_ID_847860b26a,-0.39441088
C_ID_5729d4dafd,-0.42567056
C_ID_8ae7cc57b5,-0.42567056
C_ID_81de3b8f9e,-0.42293596
C_ID_71f01d8cf6,-0.42567056
C_ID_2cd3268e13,-0.2461804
C_ID_151a8ae081,-0.42567056
C_ID_7bfd35747b,-0.40262192
C_ID_2074abaaae,-0.18929777
C_ID_db81f4375a,-0.33342755
C_ID_611f5f6ebd,-0.3633415
C_ID_c018c00cff,-0.42567056
C_ID_b8d9c533e9,-0.26733357
C_ID_bc499655eb,-0.42567056
C_ID_66713cfa04,-0.42567056
C_ID_11af8c61f6,-0.35771182
C_ID_c244e54e50,-0.35872844
C_ID_7e7c950b3b,-0.3493778
C_ID_5b279f254c,-0.40562382
C_ID_7a01cd0aa5,-0.38430634
C_ID_fa5c470210,-0.41596952
C_ID_a888cbaf6f,-0.33296221
C_ID_517f4b1e1d,-0.4218628
C_ID_1e15260c31,-0.42567056
C_ID_85cef308b2,-0.41384032
C_ID_a78d708477,-0.40970552
C_ID_15c0582c37,-0.38610563
C_ID_bce33bda5f,-0.3879833
C_ID_835b219d1b,-0.37989497
C_ID_acfa4bec3c,-0.42567056
C_ID_f81aeff741,-0.32938737
C_ID_5ac9ffde77,-0.38924912
C_ID_b4a939012c,-0.42567056
C_ID_ae48d36f13,-0.3787902
C_ID_cc17119d9d,-0.42567056
C_ID_d3d4d501f6,-0.37283632
C_ID_f01bef0afc,-0.14076641
C_ID_aa95a72c2e,-0.3686204
C_ID_d14d63b0d0,-0.41566998
C_ID_0ca3e9c2f2,-0.42567056
C_ID_847005fca6,-0.1932564
C_ID_0d3b97dbd1,-0.28728515
C_ID_ecdb6e4ca3,-0.35951844
C_ID_75f7396910,-0.396013
C_ID_c7de8e43a3,-0.3076108
C_ID_72d9f967b4,-0.4036371
C_ID_84d1a408a9,-0.42567056
C_ID_36bd344d55,-0.3298632
C_ID_15e761d879,-0.08535692
C_ID_72604f347a,-0.42567056
C_ID_467f51055a,-0.39403486
C_ID_7fc345f52f,-0.36023456
C_ID_e5cc3f256d,-0.37116098
C_ID_8617f4a8d8,-0.2984872
C_ID_787c4124c0,-0.39448223
C_ID_ad0441f038,-0.38996807
C_ID_885247b306,-0.29353178
C_ID_b93d53cd5c,-0.4218628
C_ID_793e4f96a8,-0.25842208
C_ID_9eab4539d5,-0.42567056
C_ID_62d2e332fb,-0.36077514
C_ID_208d49a787,-0.2332938
C_ID_5ad5b2b579,-0.32308626
C_ID_b12d7db333,-0.32637262
C_ID_484ef45f9a,-0.42567056
C_ID_776976ed32,-0.42567056
C_ID_e0648295e4,-0.40937158
C_ID_1b64f9e8b3,-0.3108033
C_ID_e106f18b11,-0.41795605
C_ID_8508fd8662,-0.4218628
C_ID_eb635f5e72,-0.42567056
C_ID_9c3381f5b6,-0.42567056
C_ID_90b72672f9,-0.24160329
C_ID_e357675991,-0.4236514
C_ID_447af93553,-0.35890937
C_ID_125079e184,-0.42567056
C_ID_3ffe58f6be,-0.35485104
C_ID_b2a90296aa,-0.42567056
C_ID_d24e075e9d,-0.3649331
C_ID_5cfc20afff,-0.3399936
C_ID_08bcfc6c11,-0.42567056
C_ID_68427f21bd,-0.41596952
C_ID_32fdf91007,-0.42567056
C_ID_6b0af9f1e5,-0.37523645
C_ID_b24deb63a8,-0.32488135
C_ID_a2485a3825,-0.3879833
C_ID_26b9fabffa,-0.42567056
C_ID_cb63538dff,-0.36440295
C_ID_5c8e2ecd05,-0.33714592
C_ID_ffe791f795,-0.39352462
C_ID_24bfd49d8e,-0.42567056
C_ID_13c8d320e1,-0.40761328
C_ID_4ea1e76693,-0.34951133
C_ID_ac638d2d5e,-0.2924362
C_ID_3a803d2927,-0.38500455
C_ID_5531064ce2,-0.39412218
C_ID_2ac55cb01a,-0.30484957
C_ID_1785d538d4,-0.3974196
C_ID_32c65007a4,-0.3879833
C_ID_8acb246cce,-0.42567056
C_ID_e2f39635fd,-0.42567056
C_ID_dc30c4e81d,-0.38011718
C_ID_5f230e6d9c,-0.2747004
C_ID_6bba9ab3ab,-0.34275797
C_ID_dc7ff65be6,-0.3988446
C_ID_b1b41b703f,-0.39078578
C_ID_fb96253a2c,-0.39902598
C_ID_1d190c23fc,-0.3725438
C_ID_768f8ddafb,-0.2203668
C_ID_336866057d,-0.34187198
C_ID_640d969ede,-0.38474935
C_ID_b75f8bec00,-0.35083547
C_ID_b65cfcafb6,-0.34050006
C_ID_a04f30c7f5,-0.25440794
C_ID_ea576168f3,-0.3957776
C_ID_1054c0ed0d,-0.35443357
C_ID_546064a0bc,-0.32554775
C_ID_6d6c72b577,-0.33956414
C_ID_858403357e,-0.23764674
C_ID_36726b44cc,-0.2536251
C_ID_24b3117ec9,-0.15061367
C_ID_84b5a69caa,-0.2303776
C_ID_e1a2ecab8c,-0.4218628
C_ID_8b6dafc304,-0.1722394
C_ID_995a42ffbc,-0.39494973
C_ID_98aa0194ec,-0.34794447
C_ID_46358e5575,-0.3055479
C_ID_1be3d1e9c8,-0.42567056
C_ID_d75c8aa144,-0.35241848
C_ID_9f2b2446ec,-0.40262192
C_ID_82a6f69331,-0.3491586
C_ID_542debee78,-0.37034547
C_ID_d77c1b57cc,-0.41872165
C_ID_ae13f5e672,-0.42567056
C_ID_077ec575be,-0.42567056
C_ID_0b7c923948,-0.42567056
C_ID_07e6180fb6,-0.29713482
C_ID_224bedf90a,-0.42293596
C_ID_39d9e93316,-0.36955225
C_ID_85320c6fd4,-0.33443516
C_ID_fe6cd48652,-0.367373
C_ID_c4b279eb25,-0.14120334
C_ID_7db750fa23,-0.42567056
C_ID_0de449fcd3,-0.3425515
C_ID_243741c474,-0.22377287
C_ID_1bf0ee7d43,-0.36229903
C_ID_813f8a3746,-0.42567056
C_ID_4f4eb8ec78,-0.2406836
C_ID_745a888f70,-0.394875
C_ID_c6f335c809,-0.41962385
C_ID_bbffe94a03,-0.3521273
C_ID_f00f0e9e89,-0.34610057
C_ID_8624aaa339,-0.2975104
C_ID_cc2cfeb5bf,-0.38734525
C_ID_14729d3a6a,-0.42567056
C_ID_99338866a6,-0.3999721
C_ID_11a1d67622,-0.3549766
C_ID_aec637ef60,-0.40169898
C_ID_944f90cd02,-0.39245036
C_ID_6f7d735aec,-0.27202308
C_ID_395f334418,-0.33673483
C_ID_48f4dafd94,-0.42567056
C_ID_7b03403a1d,-0.36288095
C_ID_0edc5feb72,-0.3955767
C_ID_7ee2917ad7,-0.38202438
C_ID_9f6e8b3d40,-0.29057878
C_ID_cd6c701790,-0.3995317
C_ID_d8e1a4f7bb,-0.25878876
C_ID_c48a7a6716,-0.42567056
C_ID_d651859db9,-0.28815687
C_ID_01a31a67be,-0.39574608
C_ID_be4145dd9d,-0.37022263
C_ID_57c3a9409a,-0.36373416
C_ID_4eec53b9bd,-0.35341612
C_ID_a0fa75ce4a,-0.42567056
C_ID_a62ad5a9b6,-0.42567056
C_ID_9a15eaac7b,-0.32148385
C_ID_4eb88b63f2,-0.2813452
C_ID_5febe9bf87,-0.37880808
C_ID_05223496d7,-0.41596952
C_ID_fdf020fcfa,-0.42567056
C_ID_67a2c59322,-0.32286835
C_ID_8b307da56c,-0.40262192
C_ID_a1fdfbda58,-0.42293596
C_ID_3d58fc41a6,-0.3761661
C_ID_ee95ac8d44,-0.3934514
C_ID_63347923e6,-0.32682532
C_ID_0d46f627e1,-0.37692928
C_ID_4585261f1a,-0.34306684
C_ID_bb979fd473,-0.27008477
C_ID_29c831ba00,-0.22403827
C_ID_617ade150f,-0.41716295
C_ID_71f590664d,-0.42567056
C_ID_1274cf94c3,-0.310391
C_ID_f46ceb4cde,-0.27868402
C_ID_6ee2119231,-0.33963913
C_ID_4193b2e4e2,-0.282113
C_ID_61ce1abae0,-0.31026477
C_ID_8725d9c9d3,-0.21155328
C_ID_7f28b6cd73,-0.29793286
C_ID_72cd8cb737,-0.42567056
C_ID_9fca02a655,-0.3949253
C_ID_dc50505564,-0.38674292
C_ID_2711e24070,-0.40184143
C_ID_b66bbb0365,-0.4193235
C_ID_336a8e597d,-0.41806415
C_ID_45000186e5,-0.42567056
C_ID_13e77d6dcf,-0.35096493
C_ID_8893509bb6,-0.4076159
C_ID_dffee77312,-0.42567056
C_ID_d31a447708,-0.36646643
C_ID_4d8e564e99,-0.42567056
C_ID_9fa7d57bd3,-0.42567056
C_ID_00a57e8648,-0.4169803
C_ID_7c517228fb,-0.31497714
C_ID_f9936c5cb5,-0.42567056
C_ID_5ba1c57bc9,-0.37545192
C_ID_284d0fdc70,-0.40310064
C_ID_36bc459595,-0.42293596
C_ID_852df3a690,-0.3637553
C_ID_b7d7787e65,-0.24909925
C_ID_28c6eed84e,-0.3332099
C_ID_ad9abc0ed3,-0.40395537
C_ID_48d8b08ecb,-0.34307107
C_ID_5cdab288d0,-0.42567056
C_ID_50af70b4d0,-0.42567056
C_ID_a610d0719c,-0.31698856
C_ID_2112420d61,-0.40184143
C_ID_c027815ac3,-0.35616907
C_ID_ece53e9ae8,-0.42567056
C_ID_2f633aa672,-0.33541995
C_ID_39fe872031,-0.35664436
C_ID_bfb4ed4066,-0.40497574
C_ID_388650c00a,-0.3487159
C_ID_196dfd0927,-0.23474295
C_ID_85dbd49e59,-0.42567056
C_ID_8a81452a3d,-0.42567056
C_ID_7b40cddc0d,-0.38808724
C_ID_3b541c7de7,-0.42567056
C_ID_5c25fbab2a,-0.37936988
C_ID_0e0a640cc9,-0.36026627
C_ID_89377ebb01,-0.42293596
C_ID_af2fac4c25,-0.38812903
C_ID_54f75d3062,-0.2101006
C_ID_bdc74e7ba0,-0.30908442
C_ID_9e389ef068,-0.33956295
C_ID_3716b19c88,-0.42567056
C_ID_42c215d4d2,-0.42567056
C_ID_2d6a261934,-0.39655253
C_ID_c5607233f1,-0.09221941
C_ID_4032290340,-0.40824473
C_ID_14bb3d0d23,-0.23322
C_ID_024ca91531,-0.37341294
C_ID_81b33c007c,-0.36961046
C_ID_b86af4ae4f,-0.41596952
C_ID_014417963c,-0.42567056
C_ID_ac08967777,-0.36804137
C_ID_6288dc1c8c,-0.42567056
C_ID_44139e62ef,-0.40262192
C_ID_40da59a9b4,-0.3021353
C_ID_68588a7488,-0.30259937
C_ID_b8f3eb4837,-0.28298607
C_ID_6125f1a995,-0.3085748
C_ID_6b0756464d,-0.32230094
C_ID_77cebc5cbe,-0.42567056
C_ID_e3d9413e72,-0.38455918
C_ID_cb7e403eda,-0.42567056
C_ID_933160609c,-0.3676089
C_ID_837f5da7dc,-0.25242424
C_ID_e5d414e857,-0.30664444
C_ID_ca0c805e3b,-0.42567056
C_ID_5e124d2c8c,-0.42567056
C_ID_87424a3c93,-0.3719139
C_ID_f80d81cd91,-0.29294556
C_ID_2dbbb8e1f3,-0.42567056
C_ID_405912dc72,-0.3974167
C_ID_f998cb9431,-0.42567056
C_ID_d5fc153dfd,-0.24613006
C_ID_eacbad19c6,-0.42567056
C_ID_f41cf926d9,-0.36772385
C_ID_c2e7b9ac58,-0.3962792
C_ID_01a3f9a74f,-0.42567056
C_ID_a11f2ee136,-0.3397865
C_ID_e9d4caf5a0,-0.42567056
C_ID_f03a131376,-0.36306515
C_ID_f5a3e8cb27,-0.39565548
C_ID_cd119482fc,-0.37430006
C_ID_cd784c02e4,-0.39054558
C_ID_3aabbd507a,-0.40310064
C_ID_0569f10d8f,-0.42567056
C_ID_cc60e91dc3,-0.42567056
C_ID_e5fc8c4638,-0.34785816
C_ID_6d9d04aae6,-0.32719195
C_ID_8909fa101c,-0.39386055
C_ID_d8c556e669,-0.34021944
C_ID_2d7a0afd8e,-0.42567056
C_ID_ab7db34465,-0.3943885
C_ID_61432b5641,-0.394875
C_ID_9958155f10,-0.39450482
C_ID_227113293f,-0.37655598
C_ID_cbc43244c4,-0.37186193
C_ID_06eb821a90,-0.20854297
C_ID_7fc5168cb1,-0.41596952
C_ID_9248a7d1fe,-0.40206274
C_ID_cee81c618d,-0.38786632
C_ID_e543f88705,-0.3030216
C_ID_ae2ead5f9d,-0.42567056
C_ID_ec57dcc76c,-0.42567056
C_ID_b401156211,-0.34833354
C_ID_fe9b43384d,-0.38660342
C_ID_3aff77a512,-0.3206257
C_ID_d27bc44933,-0.42567056
C_ID_2c93d4542b,-0.31570756
C_ID_0858124905,-0.34108105
C_ID_bb78b79114,-0.35713425
C_ID_48ff852ab0,-0.31825835
C_ID_360efe84c7,-0.42293596
C_ID_8a1158e494,-0.31791776
C_ID_0f6016a652,-0.28883722
C_ID_d12e5c6b6e,-0.23827247
C_ID_baef75993f,-0.31994662
C_ID_39366c49a0,-0.27309686
C_ID_7162f09cf4,-0.38819253
C_ID_f323153030,-0.342832
C_ID_9bf99b2273,-0.25548998
C_ID_2340c94617,-0.28536755
C_ID_0b3d47557f,-0.42567056
C_ID_ef40592796,-0.33723962
C_ID_595ddf4d17,-0.38812277
C_ID_b8b477ff05,-0.3730764
C_ID_d51f957219,-0.36151132
C_ID_87f172da3f,-0.394393
C_ID_e4c0f96b38,-0.23530002
C_ID_29d7f33672,-0.3496096
C_ID_230acef218,-0.42567056
C_ID_652478d097,-0.3834168
C_ID_b493798c71,-0.42567056
C_ID_3231f2a53d,-0.30229014
C_ID_cd82265ec9,-0.19747362
C_ID_f7740779e4,-0.40710852
C_ID_783de6bf9f,-0.41670084
C_ID_fa63ce0820,-0.42567056
C_ID_f483d7efdf,-0.41077286
C_ID_ae1d45a256,-0.40262192
C_ID_f31c59fd48,-0.37018633
C_ID_464246c0a5,-0.42567056
C_ID_6e0dd7cdc5,-0.3500988
C_ID_7d04c11241,-0.42567056
C_ID_16f527e7fc,-0.42402282
C_ID_ffb3c23b9b,-0.4036668
C_ID_7330f0a74c,-0.29703528
C_ID_18c787da0f,-0.32693332
C_ID_ecc419b802,-0.42567056
C_ID_2f86cb9c3a,-0.31981006
C_ID_fe540dd4b3,-0.42567056
C_ID_ed361c4acc,-0.29422534
C_ID_35f9c580ff,-0.22528428
C_ID_ec552e530e,-0.3139488
C_ID_8ef967ee24,-0.37532377
C_ID_d3b03c9a2e,-0.34727925
C_ID_1e34e589cc,-0.40821055
C_ID_b10e8aa15f,-0.42567056
C_ID_3a61e5d2fc,-0.24301377
C_ID_11d1655519,-0.23361976
C_ID_d1809b3a69,-0.18308683
C_ID_320e72eb76,-0.36584383
C_ID_e07cbbc28b,-0.42567056
C_ID_97b821c8f5,-0.34889564
C_ID_987e6bc652,-0.32952425
C_ID_03151f8344,-0.32317787
C_ID_06161e522a,-0.42567056
C_ID_16958a4d5b,-0.42567056
